# omega DOS_nb9 DOS_nb19 DOS_nb29
2.800000000000000266e-01 8.498639999999999528e-01 4.367679999999999896e-01 5.116159999999999597e-01
2.839999999999999747e-01 7.195599999999999774e-01 3.951600000000000112e-01 5.088160000000000460e-01
2.879999999999999782e-01 6.009520000000000417e-01 3.562960000000000016e-01 4.950479999999999881e-01
2.919999999999999818e-01 5.014640000000000208e-01 3.245999999999999996e-01 4.740479999999999694e-01
2.959999999999999853e-01 4.212080000000000268e-01 3.013040000000000163e-01 4.461920000000000330e-01
2.999999999999999889e-01 3.574800000000000200e-01 2.857759999999999745e-01 4.123999999999999888e-01
3.039999999999999925e-01 3.070240000000000191e-01 2.770560000000000245e-01 3.769440000000000013e-01
3.079999999999999960e-01 2.669199999999999906e-01 2.748400000000000287e-01 3.452240000000000308e-01
3.119999999999999996e-01 2.348240000000000050e-01 2.795119999999999827e-01 3.206240000000000201e-01
3.160000000000000031e-01 2.089360000000000106e-01 2.915039999999999853e-01 3.034640000000000115e-01
3.200000000000000067e-01 1.878719999999999835e-01 3.102639999999999842e-01 2.913040000000000074e-01
3.240000000000000102e-01 1.706080000000000096e-01 3.331600000000000117e-01 2.800239999999999951e-01
3.280000000000000138e-01 1.563680000000000070e-01 3.548799999999999732e-01 2.659920000000000062e-01
3.320000000000000173e-01 1.445440000000000058e-01 3.688559999999999617e-01 2.484319999999999862e-01
3.360000000000000209e-01 1.346880000000000022e-01 3.711200000000000054e-01 2.295280000000000098e-01
3.400000000000000244e-01 1.264160000000000006e-01 3.624800000000000244e-01 2.121599999999999875e-01
3.439999999999999725e-01 1.194240000000000024e-01 3.460719999999999907e-01 1.982560000000000155e-01
3.479999999999999760e-01 1.135040000000000077e-01 3.247760000000000091e-01 1.885760000000000214e-01
3.519999999999999796e-01 1.085040000000000032e-01 3.016079999999999872e-01 1.832560000000000022e-01
3.559999999999999831e-01 1.043439999999999923e-01 2.802799999999999736e-01 1.822239999999999971e-01
3.599999999999999867e-01 1.009520000000000001e-01 2.640159999999999729e-01 1.854079999999999895e-01
3.639999999999999902e-01 9.826399999999999024e-02 2.545760000000000245e-01 1.926879999999999982e-01
3.679999999999999938e-01 9.623199999999999810e-02 2.521520000000000428e-01 2.036160000000000192e-01
3.719999999999999973e-01 9.484000000000000763e-02 2.553679999999999839e-01 2.170240000000000224e-01
3.760000000000000009e-01 9.404799999999999272e-02 2.610959999999999948e-01 2.308240000000000014e-01
3.800000000000000044e-01 9.385599999999999499e-02 2.647039999999999949e-01 2.428720000000000323e-01
3.840000000000000080e-01 9.428800000000001069e-02 2.621519999999999961e-01 2.528480000000000172e-01
3.880000000000000115e-01 9.537600000000000244e-02 2.529119999999999702e-01 2.631279999999999730e-01
3.920000000000000151e-01 9.715999999999999637e-02 2.402960000000000096e-01 2.774079999999999879e-01
3.960000000000000187e-01 9.972800000000001108e-02 2.286160000000000136e-01 2.987680000000000335e-01
4.000000000000000222e-01 1.031840000000000118e-01 2.208079999999999765e-01 3.285280000000000422e-01
4.040000000000000258e-01 1.076560000000000017e-01 2.177999999999999936e-01 3.652480000000000171e-01
4.079999999999999738e-01 1.133359999999999923e-01 2.188319999999999987e-01 4.034559999999999813e-01
4.119999999999999774e-01 1.204719999999999958e-01 2.218479999999999897e-01 4.334959999999999924e-01
4.159999999999999809e-01 1.293519999999999948e-01 2.244639999999999969e-01 4.457440000000000291e-01
4.199999999999999845e-01 1.403439999999999965e-01 2.256720000000000115e-01 4.379920000000000480e-01
4.239999999999999880e-01 1.538720000000000088e-01 2.268159999999999898e-01 4.177279999999999882e-01
4.279999999999999916e-01 1.703439999999999954e-01 2.306799999999999962e-01 3.959599999999999786e-01
4.319999999999999951e-01 1.901280000000000192e-01 2.398960000000000259e-01 3.802719999999999989e-01
4.359999999999999987e-01 2.135759999999999881e-01 2.562959999999999683e-01 3.722960000000000158e-01
4.400000000000000022e-01 2.414480000000000237e-01 2.807600000000000096e-01 3.681360000000000188e-01
4.440000000000000058e-01 2.753359999999999697e-01 3.127360000000000140e-01 3.605919999999999681e-01
4.480000000000000093e-01 3.177599999999999869e-01 3.490559999999999774e-01 3.436319999999999930e-01
4.520000000000000129e-01 3.715439999999999854e-01 3.826399999999999801e-01 3.170560000000000045e-01
4.560000000000000164e-01 4.388639999999999763e-01 4.038400000000000323e-01 2.859519999999999840e-01
4.600000000000000200e-01 5.196720000000000228e-01 4.061919999999999975e-01 2.561999999999999833e-01
4.640000000000000235e-01 6.090720000000000578e-01 3.921199999999999686e-01 2.314719999999999833e-01
4.680000000000000271e-01 6.945040000000000102e-01 3.710559999999999969e-01 2.131440000000000001e-01
4.719999999999999751e-01 7.561839999999999673e-01 3.524559999999999915e-01 2.013119999999999910e-01
4.759999999999999787e-01 7.757199999999999651e-01 3.412720000000000198e-01 1.956880000000000008e-01
4.799999999999999822e-01 7.494640000000000191e-01 3.373279999999999612e-01 1.958880000000000066e-01
4.839999999999999858e-01 6.910879999999999246e-01 3.360319999999999974e-01 2.014239999999999919e-01
4.879999999999999893e-01 6.187759999999999927e-01 3.305040000000000200e-01 2.112799999999999956e-01
4.919999999999999929e-01 5.437279999999999891e-01 3.158320000000000016e-01 2.232320000000000138e-01
4.959999999999999964e-01 4.704640000000000488e-01 2.927919999999999967e-01 2.336159999999999903e-01
5.000000000000000000e-01 4.018880000000000230e-01 2.666160000000000196e-01 2.387119999999999798e-01
5.040000000000000036e-01 3.409119999999999928e-01 2.427039999999999753e-01 2.374320000000000042e-01
5.080000000000000071e-01 2.892640000000000211e-01 2.242480000000000029e-01 2.325359999999999927e-01
5.120000000000000107e-01 2.469840000000000091e-01 2.123200000000000087e-01 2.285039999999999849e-01
5.160000000000000142e-01 2.129759999999999986e-01 2.066800000000000304e-01 2.289920000000000011e-01
5.200000000000000178e-01 1.857920000000000127e-01 2.061519999999999742e-01 2.359279999999999988e-01
5.240000000000000213e-01 1.640400000000000191e-01 2.084320000000000062e-01 2.494479999999999753e-01
5.280000000000000249e-01 1.465359999999999996e-01 2.102879999999999749e-01 2.676720000000000210e-01
5.320000000000000284e-01 1.323519999999999974e-01 2.088080000000000214e-01 2.859840000000000160e-01
5.360000000000000320e-01 1.207759999999999945e-01 2.034479999999999900e-01 2.977120000000000322e-01
5.400000000000000355e-01 1.112959999999999922e-01 1.964319999999999955e-01 2.975919999999999677e-01
5.440000000000000391e-01 1.035760000000000014e-01 1.909280000000000144e-01 2.860719999999999930e-01
5.480000000000000426e-01 9.733600000000000585e-02 1.894160000000000010e-01 2.689599999999999769e-01
5.520000000000000462e-01 9.237599999999999978e-02 1.933680000000000121e-01 2.530080000000000107e-01
5.560000000000000497e-01 8.854399999999999771e-02 2.035680000000000267e-01 2.427199999999999913e-01
5.600000000000000533e-01 8.571199999999999652e-02 2.203360000000000041e-01 2.400079999999999991e-01
5.639999999999999458e-01 8.372000000000000275e-02 2.430800000000000183e-01 2.448319999999999941e-01
5.679999999999999494e-01 8.236799999999999677e-02 2.693200000000000038e-01 2.552400000000000224e-01
5.719999999999999529e-01 8.142399999999999638e-02 2.935280000000000111e-01 2.668639999999999901e-01
5.759999999999999565e-01 8.068800000000000971e-02 3.078640000000000265e-01 2.732640000000000069e-01
5.799999999999999600e-01 8.014400000000000690e-02 3.065120000000000067e-01 2.688639999999999919e-01
5.839999999999999636e-01 7.998399999999999954e-02 2.905119999999999925e-01 2.530640000000000112e-01
5.879999999999999671e-01 8.045599999999999974e-02 2.669119999999999826e-01 2.305039999999999867e-01
5.919999999999999707e-01 8.178399999999999559e-02 2.434320000000000095e-01 2.071040000000000103e-01
5.959999999999999742e-01 8.413600000000000245e-02 2.249359999999999693e-01 1.868799999999999906e-01
5.999999999999999778e-01 8.768800000000000205e-02 2.133439999999999781e-01 1.715359999999999940e-01
6.039999999999999813e-01 9.264000000000000012e-02 2.086240000000000039e-01 1.614400000000000002e-01
6.079999999999999849e-01 9.928800000000000125e-02 2.092560000000000253e-01 1.564559999999999840e-01
6.119999999999999885e-01 1.080079999999999929e-01 2.121840000000000115e-01 1.564399999999999957e-01
6.159999999999999920e-01 1.192959999999999993e-01 2.130720000000000114e-01 1.613199999999999912e-01
6.199999999999999956e-01 1.336959999999999815e-01 2.081679999999999919e-01 1.710399999999999976e-01
6.239999999999999991e-01 1.517280000000000018e-01 1.969680000000000042e-01 1.851280000000000148e-01
6.280000000000000027e-01 1.735119999999999996e-01 1.822959999999999858e-01 2.020000000000000129e-01
6.320000000000000062e-01 1.981360000000000066e-01 1.678959999999999897e-01 2.180959999999999843e-01
6.360000000000000098e-01 2.228800000000000225e-01 1.563439999999999830e-01 2.283280000000000032e-01
6.400000000000000133e-01 2.433440000000000047e-01 1.488320000000000198e-01 2.287999999999999756e-01
6.440000000000000169e-01 2.558799999999999963e-01 1.457600000000000007e-01 2.200559999999999738e-01
6.480000000000000204e-01 2.609199999999999853e-01 1.472720000000000140e-01 2.066959999999999908e-01
6.520000000000000240e-01 2.632720000000000060e-01 1.535360000000000058e-01 1.939759999999999818e-01
6.560000000000000275e-01 2.688240000000000074e-01 1.647440000000000015e-01 1.854079999999999895e-01
6.600000000000000311e-01 2.817680000000000184e-01 1.808319999999999927e-01 1.826639999999999930e-01
6.640000000000000346e-01 3.036400000000000210e-01 2.008319999999999828e-01 1.863599999999999979e-01
6.680000000000000382e-01 3.329280000000000017e-01 2.218080000000000052e-01 1.963759999999999950e-01
6.720000000000000417e-01 3.642159999999999842e-01 2.383599999999999886e-01 2.116800000000000070e-01
6.760000000000000453e-01 3.885759999999999770e-01 2.443760000000000099e-01 2.293999999999999928e-01
6.800000000000000488e-01 3.977600000000000025e-01 2.372559999999999947e-01 2.442320000000000046e-01
6.840000000000000524e-01 3.902960000000000318e-01 2.202479999999999993e-01 2.497119999999999895e-01
6.879999999999999449e-01 3.720479999999999898e-01 1.996560000000000001e-01 2.423360000000000236e-01
6.919999999999999485e-01 3.498080000000000078e-01 1.807519999999999960e-01 2.244400000000000284e-01
6.959999999999999520e-01 3.261120000000000130e-01 1.663280000000000036e-01 2.021040000000000059e-01
6.999999999999999556e-01 3.002799999999999914e-01 1.573519999999999919e-01 1.808079999999999965e-01
7.039999999999999591e-01 2.724559999999999760e-01 1.539360000000000173e-01 1.635920000000000152e-01
7.079999999999999627e-01 2.451919999999999933e-01 1.558640000000000025e-01 1.515360000000000040e-01
7.119999999999999662e-01 2.216239999999999877e-01 1.625840000000000063e-01 1.447120000000000073e-01
7.159999999999999698e-01 2.033760000000000012e-01 1.727759999999999851e-01 1.428879999999999872e-01
7.199999999999999734e-01 1.900160000000000182e-01 1.836720000000000019e-01 1.456159999999999954e-01
7.239999999999999769e-01 1.793760000000000077e-01 1.910639999999999838e-01 1.520080000000000042e-01
7.279999999999999805e-01 1.685599999999999876e-01 1.911039999999999961e-01 1.601760000000000128e-01
7.319999999999999840e-01 1.555920000000000081e-01 1.832239999999999980e-01 1.668800000000000006e-01
7.359999999999999876e-01 1.406719999999999915e-01 1.705920000000000214e-01 1.684080000000000021e-01
7.399999999999999911e-01 1.254879999999999884e-01 1.575360000000000094e-01 1.629440000000000055e-01
7.439999999999999947e-01 1.116400000000000031e-01 1.471999999999999975e-01 1.520720000000000127e-01
7.479999999999999982e-01 9.996000000000000718e-02 1.411280000000000034e-01 1.393119999999999914e-01
7.520000000000000018e-01 9.059199999999999198e-02 1.398320000000000118e-01 1.277280000000000082e-01
7.560000000000000053e-01 8.335200000000000942e-02 1.432559999999999945e-01 1.189999999999999947e-01
7.600000000000000089e-01 7.799999999999999989e-02 1.507759999999999934e-01 1.137520000000000059e-01
7.640000000000000124e-01 7.429600000000000093e-02 1.607200000000000017e-01 1.121359999999999857e-01
7.680000000000000160e-01 7.211999999999998967e-02 1.698240000000000027e-01 1.142239999999999922e-01
7.720000000000000195e-01 7.139199999999999713e-02 1.737599999999999978e-01 1.201200000000000045e-01
7.760000000000000231e-01 7.212799999999999767e-02 1.695119999999999960e-01 1.298640000000000072e-01
7.800000000000000266e-01 7.434399999999999342e-02 1.577759999999999996e-01 1.430639999999999967e-01
7.840000000000000302e-01 7.797600000000000364e-02 1.422239999999999893e-01 1.582159999999999955e-01
7.880000000000000338e-01 8.269600000000000561e-02 1.266559999999999908e-01 1.719839999999999980e-01
7.920000000000000373e-01 8.767199999999999993e-02 1.133679999999999966e-01 1.795680000000000054e-01
7.960000000000000409e-01 9.161600000000000299e-02 1.031760000000000038e-01 1.773039999999999894e-01
8.000000000000000444e-01 9.343200000000000116e-02 9.616800000000000348e-02 1.656080000000000052e-01
8.040000000000000480e-01 9.316800000000000082e-02 9.218400000000000205e-02 1.486080000000000179e-01
8.080000000000000515e-01 9.212000000000000743e-02 9.105599999999999805e-02 1.308480000000000198e-01
8.120000000000000551e-01 9.186400000000000121e-02 9.274400000000000699e-02 1.151839999999999947e-01
8.159999999999999476e-01 9.349599999999999578e-02 9.725599999999999523e-02 1.027119999999999977e-01
8.199999999999999512e-01 9.729600000000000748e-02 1.045199999999999879e-01 9.354400000000000215e-02
8.239999999999999547e-01 1.026319999999999871e-01 1.139999999999999902e-01 8.743999999999998995e-02
8.279999999999999583e-01 1.078240000000000032e-01 1.242000000000000048e-01 8.413600000000000245e-02
8.319999999999999618e-01 1.104559999999999986e-01 1.323360000000000092e-01 8.343199999999999228e-02
8.359999999999999654e-01 1.087520000000000014e-01 1.352160000000000029e-01 8.521600000000000008e-02
8.399999999999999689e-01 1.029679999999999901e-01 1.313840000000000008e-01 8.931200000000000250e-02
8.439999999999999725e-01 9.513599999999999834e-02 1.224560000000000093e-01 9.519199999999999884e-02
8.479999999999999760e-01 8.745600000000000596e-02 1.116959999999999897e-01 1.016159999999999980e-01
8.519999999999999796e-01 8.132000000000000339e-02 1.018960000000000143e-01 1.064400000000000068e-01
8.559999999999999831e-01 7.731200000000000572e-02 9.456000000000000516e-02 1.073759999999999992e-01
8.599999999999999867e-01 7.560000000000000053e-02 9.020799999999999652e-02 1.036159999999999998e-01
8.639999999999999902e-01 7.622400000000000009e-02 8.884000000000000230e-02 9.650400000000000644e-02
8.679999999999999938e-01 7.927199999999999525e-02 9.011199999999999766e-02 8.840800000000000047e-02
8.719999999999999973e-01 8.487999999999999712e-02 9.320799999999999919e-02 8.123199999999999865e-02
8.760000000000000009e-01 9.315999999999999281e-02 9.658400000000000318e-02 7.595199999999999174e-02
8.800000000000000044e-01 1.039199999999999846e-01 9.806399999999999839e-02 7.291200000000000458e-02
8.840000000000000080e-01 1.161920000000000036e-01 9.585599999999999676e-02 7.220000000000000029e-02
8.880000000000000115e-01 1.276639999999999997e-01 8.989600000000000368e-02 7.379199999999999648e-02
8.920000000000000151e-01 1.348640000000000116e-01 8.179200000000000359e-02 7.760799999999999643e-02
8.960000000000000187e-01 1.349920000000000009e-01 7.348000000000000365e-02 8.330400000000000305e-02
9.000000000000000222e-01 1.281760000000000121e-01 6.620800000000000296e-02 8.994399999999999618e-02
9.040000000000000258e-01 1.174160000000000065e-01 6.048800000000000010e-02 9.563199999999999479e-02
9.080000000000000293e-01 1.062480000000000091e-01 5.636799999999999450e-02 9.799199999999999577e-02
9.120000000000000329e-01 9.701600000000000501e-02 5.377600000000000435e-02 9.550400000000000555e-02
9.160000000000000364e-01 9.072800000000000309e-02 5.261599999999999611e-02 8.881599999999999218e-02
9.200000000000000400e-01 8.759200000000000319e-02 5.283999999999999808e-02 8.009600000000000053e-02
9.240000000000000435e-01 8.736800000000000122e-02 5.449600000000000277e-02 7.146399999999999975e-02
9.280000000000000471e-01 8.934400000000000674e-02 5.767999999999999516e-02 6.411200000000000232e-02
9.320000000000000506e-01 9.216799999999999993e-02 6.252800000000000025e-02 5.844799999999999995e-02
9.360000000000000542e-01 9.380800000000000249e-02 6.903200000000001002e-02 5.448800000000000171e-02
9.399999999999999467e-01 9.232799999999999341e-02 7.678399999999999115e-02 5.212799999999999379e-02
9.439999999999999503e-01 8.721600000000000186e-02 8.459999999999999465e-02 5.126399999999999707e-02
9.479999999999999538e-01 7.974400000000000932e-02 9.036800000000000388e-02 5.188000000000000250e-02
9.519999999999999574e-01 7.180800000000001071e-02 9.180000000000000659e-02 5.400800000000000045e-02
9.559999999999999609e-01 6.479200000000000237e-02 8.812799999999999800e-02 5.772800000000000153e-02
9.599999999999999645e-01 5.933599999999999985e-02 8.074400000000001021e-02 6.306399999999999506e-02
9.639999999999999680e-01 5.558400000000000146e-02 7.204000000000000681e-02 6.971199999999999619e-02
9.679999999999999716e-01 5.351999999999999813e-02 6.387199999999999822e-02 7.674400000000000666e-02
9.719999999999999751e-01 5.306400000000000006e-02 5.714399999999999341e-02 8.235200000000000853e-02
9.759999999999999787e-01 5.414400000000000462e-02 5.210399999999999754e-02 8.434400000000000230e-02
9.799999999999999822e-01 5.660800000000000554e-02 4.870399999999999729e-02 8.162400000000000211e-02
9.839999999999999858e-01 6.004800000000000415e-02 4.682399999999999757e-02 7.511199999999999821e-02
9.879999999999999893e-01 6.357599999999999363e-02 4.636799999999999949e-02 6.694400000000000350e-02
9.919999999999999929e-01 6.582400000000000750e-02 4.729599999999999776e-02 5.896799999999999958e-02
9.959999999999999964e-01 6.556800000000000128e-02 4.955199999999999882e-02 5.216800000000000603e-02
1.000000000000000000e+00 6.267200000000000548e-02 5.295999999999999319e-02 4.683999999999999969e-02
1.004000000000000004e+00 5.818399999999999961e-02 5.699999999999999512e-02 4.295999999999999819e-02
1.008000000000000007e+00 5.351999999999999813e-02 6.056799999999999684e-02 4.037600000000000217e-02
1.012000000000000011e+00 4.965599999999999875e-02 6.219999999999999835e-02 3.897599999999999676e-02
1.016000000000000014e+00 4.707200000000000273e-02 6.088000000000000356e-02 3.867999999999999911e-02
1.020000000000000018e+00 4.591199999999999448e-02 5.687199999999999894e-02 3.943200000000000177e-02
1.024000000000000021e+00 4.612800000000000233e-02 5.148799999999999905e-02 4.113599999999999896e-02
1.028000000000000025e+00 4.755199999999999705e-02 4.604799999999999865e-02 4.355200000000000043e-02
1.032000000000000028e+00 4.972800000000000137e-02 4.135199999999999987e-02 4.605599999999999972e-02
1.036000000000000032e+00 5.178399999999999670e-02 3.768799999999999928e-02 4.768800000000000122e-02
1.040000000000000036e+00 5.255200000000000149e-02 3.509600000000000219e-02 4.747200000000000031e-02
1.044000000000000039e+00 5.116000000000000408e-02 3.349599999999999800e-02 4.518400000000000194e-02
1.048000000000000043e+00 4.773600000000000065e-02 3.283200000000000007e-02 4.147199999999999498e-02
1.052000000000000046e+00 4.322399999999999853e-02 3.305600000000000205e-02 3.735200000000000325e-02
1.056000000000000050e+00 3.865600000000000286e-02 3.413599999999999968e-02 3.355999999999999955e-02
1.060000000000000053e+00 3.463999999999999718e-02 3.595199999999999785e-02 3.041599999999999859e-02
1.064000000000000057e+00 3.141599999999999948e-02 3.817600000000000160e-02 2.800799999999999818e-02
1.068000000000000060e+00 2.898399999999999935e-02 4.015200000000000019e-02 2.627999999999999781e-02
1.072000000000000064e+00 2.727999999999999869e-02 4.099200000000000066e-02 2.516800000000000287e-02
1.076000000000000068e+00 2.622399999999999731e-02 4.007999999999999757e-02 2.462400000000000005e-02
1.080000000000000071e+00 2.578400000000000136e-02 3.755200000000000204e-02 2.463200000000000112e-02
1.084000000000000075e+00 2.594400000000000178e-02 3.417599999999999805e-02 2.520000000000000018e-02
1.088000000000000078e+00 2.670399999999999857e-02 3.075200000000000156e-02 2.636800000000000255e-02
1.092000000000000082e+00 2.803999999999999895e-02 2.775999999999999995e-02 2.816000000000000100e-02
1.096000000000000085e+00 2.987199999999999925e-02 2.535200000000000300e-02 3.052799999999999958e-02
1.100000000000000089e+00 3.187999999999999862e-02 2.356000000000000108e-02 3.320800000000000141e-02
1.104000000000000092e+00 3.347999999999999587e-02 2.230399999999999744e-02 3.563999999999999807e-02
1.108000000000000096e+00 3.398400000000000032e-02 2.155199999999999824e-02 3.697599999999999498e-02
1.112000000000000099e+00 3.303199999999999886e-02 2.126399999999999818e-02 3.655200000000000116e-02
1.116000000000000103e+00 3.090399999999999744e-02 2.143199999999999966e-02 3.444799999999999945e-02
1.120000000000000107e+00 2.828800000000000064e-02 2.207200000000000134e-02 3.136800000000000005e-02
1.124000000000000110e+00 2.577600000000000030e-02 2.323199999999999918e-02 2.813600000000000129e-02
1.127999999999999892e+00 2.370399999999999938e-02 2.491200000000000012e-02 2.525600000000000067e-02
1.131999999999999895e+00 2.215999999999999914e-02 2.706399999999999778e-02 2.291999999999999940e-02
1.135999999999999899e+00 2.116799999999999932e-02 2.942399999999999877e-02 2.114399999999999960e-02
1.139999999999999902e+00 2.069599999999999912e-02 3.144000000000000267e-02 1.988799999999999943e-02
1.143999999999999906e+00 2.072799999999999990e-02 3.237600000000000200e-02 1.909599999999999839e-02
1.147999999999999909e+00 2.124799999999999953e-02 3.176800000000000457e-02 1.872000000000000053e-02
1.151999999999999913e+00 2.221599999999999964e-02 2.978399999999999798e-02 1.875199999999999784e-02
1.155999999999999917e+00 2.351999999999999924e-02 2.710399999999999962e-02 1.920000000000000179e-02
1.159999999999999920e+00 2.484800000000000203e-02 2.439200000000000049e-02 2.008800000000000169e-02
1.163999999999999924e+00 2.573599999999999846e-02 2.204000000000000056e-02 2.141599999999999754e-02
1.167999999999999927e+00 2.571200000000000221e-02 2.017599999999999949e-02 2.311999999999999819e-02
1.171999999999999931e+00 2.464799999999999977e-02 1.880799999999999833e-02 2.497600000000000167e-02
1.175999999999999934e+00 2.288799999999999862e-02 1.789600000000000218e-02 2.652800000000000297e-02
1.179999999999999938e+00 2.093599999999999975e-02 1.739199999999999774e-02 2.717599999999999877e-02
1.183999999999999941e+00 1.915199999999999889e-02 1.728800000000000128e-02 2.656000000000000028e-02
1.187999999999999945e+00 1.770400000000000099e-02 1.756800000000000028e-02 2.486400000000000068e-02
1.191999999999999948e+00 1.663200000000000095e-02 1.824800000000000033e-02 2.265600000000000253e-02
1.195999999999999952e+00 1.592000000000000012e-02 1.934400000000000008e-02 2.045599999999999849e-02
1.199999999999999956e+00 1.555199999999999985e-02 2.082400000000000223e-02 1.854399999999999799e-02
1.203999999999999959e+00 1.550400000000000042e-02 2.252799999999999941e-02 1.703199999999999853e-02
1.207999999999999963e+00 1.578399999999999942e-02 2.409599999999999936e-02 1.590399999999999800e-02
1.211999999999999966e+00 1.640000000000000138e-02 2.498399999999999926e-02 1.512799999999999909e-02
1.215999999999999970e+00 1.732799999999999965e-02 2.475999999999999729e-02 1.466399999999999995e-02
1.219999999999999973e+00 1.852000000000000174e-02 2.344800000000000009e-02 1.448000000000000155e-02
1.223999999999999977e+00 1.975999999999999979e-02 2.150400000000000228e-02 1.457600000000000041e-02
1.227999999999999980e+00 2.071999999999999884e-02 1.943999999999999895e-02 1.496800000000000040e-02
1.231999999999999984e+00 2.099999999999999784e-02 1.760799999999999865e-02 1.567999999999999949e-02
1.235999999999999988e+00 2.044800000000000090e-02 1.612000000000000238e-02 1.676000000000000059e-02
1.239999999999999991e+00 1.928799999999999959e-02 1.499999999999999944e-02 1.821599999999999955e-02
1.243999999999999995e+00 1.791999999999999843e-02 1.421600000000000120e-02 2.003999999999999879e-02
1.247999999999999998e+00 1.666400000000000173e-02 1.372800000000000062e-02 2.206400000000000028e-02
1.252000000000000002e+00 1.569599999999999815e-02 1.351199999999999971e-02 2.388000000000000192e-02
1.256000000000000005e+00 1.505599999999999994e-02 1.356800000000000020e-02 2.492000000000000118e-02
1.260000000000000009e+00 1.476000000000000055e-02 1.389600000000000037e-02 2.473600000000000104e-02
1.264000000000000012e+00 1.480799999999999825e-02 1.451999999999999992e-02 2.339199999999999960e-02
1.268000000000000016e+00 1.519999999999999997e-02 1.547199999999999964e-02 2.138400000000000023e-02
1.272000000000000020e+00 1.596799999999999956e-02 1.677599999999999925e-02 1.927200000000000094e-02
1.276000000000000023e+00 1.715200000000000058e-02 1.838400000000000103e-02 1.740799999999999986e-02
1.280000000000000027e+00 1.875999999999999890e-02 2.011999999999999900e-02 1.592800000000000119e-02
1.284000000000000030e+00 2.075199999999999961e-02 2.160799999999999874e-02 1.484000000000000076e-02
1.288000000000000034e+00 2.291999999999999940e-02 2.235200000000000034e-02 1.411999999999999887e-02
1.292000000000000037e+00 2.480800000000000019e-02 2.201600000000000085e-02 1.374400000000000101e-02
1.296000000000000041e+00 2.579199999999999895e-02 2.074400000000000202e-02 1.368000000000000119e-02
1.300000000000000044e+00 2.546399999999999705e-02 1.899999999999999953e-02 1.393600000000000047e-02
1.304000000000000048e+00 2.395200000000000107e-02 1.724799999999999944e-02 1.452799999999999925e-02
1.308000000000000052e+00 2.184000000000000177e-02 1.575999999999999970e-02 1.547999999999999897e-02
1.312000000000000055e+00 1.970399999999999929e-02 1.462400000000000158e-02 1.680800000000000002e-02
1.316000000000000059e+00 1.788000000000000006e-02 1.384799999999999920e-02 1.844799999999999912e-02
1.320000000000000062e+00 1.649600000000000025e-02 1.342400000000000017e-02 2.021600000000000133e-02
1.324000000000000066e+00 1.558400000000000063e-02 1.332800000000000130e-02 2.167999999999999788e-02
1.328000000000000069e+00 1.510400000000000111e-02 1.355199999999999981e-02 2.232800000000000062e-02
1.332000000000000073e+00 1.504000000000000128e-02 1.411199999999999954e-02 2.183199999999999724e-02
1.336000000000000076e+00 1.539199999999999943e-02 1.504000000000000128e-02 2.035999999999999963e-02
1.340000000000000080e+00 1.614399999999999863e-02 1.634400000000000089e-02 1.842399999999999941e-02
1.344000000000000083e+00 1.723999999999999838e-02 1.795200000000000268e-02 1.647200000000000053e-02
1.348000000000000087e+00 1.853600000000000039e-02 1.968800000000000064e-02 1.478400000000000027e-02
1.352000000000000091e+00 1.969599999999999823e-02 2.111999999999999988e-02 1.343999999999999882e-02
1.356000000000000094e+00 2.027200000000000182e-02 2.174399999999999944e-02 1.243200000000000034e-02
1.360000000000000098e+00 1.994399999999999992e-02 2.124000000000000193e-02 1.171999999999999952e-02
1.364000000000000101e+00 1.877600000000000102e-02 1.978399999999999950e-02 1.127200000000000077e-02
1.368000000000000105e+00 1.715200000000000058e-02 1.787199999999999900e-02 1.105599999999999986e-02
1.372000000000000108e+00 1.548799999999999830e-02 1.595999999999999849e-02 1.107200000000000024e-02
1.375999999999999890e+00 1.404000000000000040e-02 1.430400000000000074e-02 1.132000000000000020e-02
1.379999999999999893e+00 1.290399999999999880e-02 1.299200000000000008e-02 1.182399999999999944e-02
1.383999999999999897e+00 1.207199999999999940e-02 1.200000000000000025e-02 1.260799999999999942e-02
1.387999999999999901e+00 1.153600000000000111e-02 1.131199999999999914e-02 1.368000000000000119e-02
1.391999999999999904e+00 1.127200000000000077e-02 1.087999999999999905e-02 1.500799999999999877e-02
1.395999999999999908e+00 1.126399999999999971e-02 1.068000000000000026e-02 1.645600000000000188e-02
1.399999999999999911e+00 1.151199999999999966e-02 1.072000000000000036e-02 1.769599999999999992e-02
1.403999999999999915e+00 1.203199999999999929e-02 1.098399999999999897e-02 1.830400000000000083e-02
1.407999999999999918e+00 1.283199999999999966e-02 1.150400000000000034e-02 1.799999999999999864e-02
1.411999999999999922e+00 1.387200000000000065e-02 1.228800000000000031e-02 1.688800000000000023e-02
1.415999999999999925e+00 1.504000000000000128e-02 1.333600000000000063e-02 1.535199999999999933e-02
1.419999999999999929e+00 1.605600000000000083e-02 1.455200000000000070e-02 1.379199999999999871e-02
1.423999999999999932e+00 1.655999999999999833e-02 1.573599999999999999e-02 1.243200000000000034e-02
1.427999999999999936e+00 1.629599999999999799e-02 1.653600000000000209e-02 1.134399999999999992e-02
1.431999999999999940e+00 1.534400000000000000e-02 1.660800000000000123e-02 1.053600000000000023e-02
1.435999999999999943e+00 1.401600000000000068e-02 1.588799999999999935e-02 9.983999999999999819e-03
1.439999999999999947e+00 1.266399999999999991e-02 1.464000000000000024e-02 9.648000000000000326e-03
