# omega DOS_nb5 DOS_nb9 DOS_nb19 DOS_nb29
-1.759999999999999898e-01 1.242359999999999909e+00 9.416400000000000325e-01 1.770960000000000090e+00 3.069160000000000110e+00
-1.719999999999999862e-01 1.348119999999999985e+00 9.577200000000000157e-01 1.938080000000000025e+00 3.302760000000000140e+00
-1.680000000000000104e-01 1.469240000000000101e+00 9.809999999999999831e-01 2.160000000000000142e+00 3.411880000000000024e+00
-1.640000000000000069e-01 1.608800000000000008e+00 1.011560000000000015e+00 2.447480000000000100e+00 3.355679999999999996e+00
-1.600000000000000033e-01 1.770639999999999992e+00 1.049800000000000066e+00 2.810519999999999907e+00 3.168520000000000003e+00
-1.559999999999999998e-01 1.959600000000000009e+00 1.096279999999999921e+00 3.251119999999999788e+00 2.929359999999999964e+00
-1.519999999999999962e-01 2.181880000000000042e+00 1.151720000000000077e+00 3.749760000000000204e+00 2.707559999999999967e+00
-1.479999999999999927e-01 2.445399999999999796e+00 1.217279999999999918e+00 4.249399999999999622e+00 2.541040000000000187e+00
-1.439999999999999891e-01 2.760559999999999903e+00 1.294280000000000097e+00 4.657680000000000042e+00 2.443400000000000016e+00
-1.400000000000000133e-01 3.140880000000000116e+00 1.384479999999999933e+00 4.895279999999999632e+00 2.417120000000000157e+00
-1.360000000000000098e-01 3.604280000000000150e+00 1.490119999999999889e+00 4.962159999999999904e+00 2.462200000000000166e+00
-1.320000000000000062e-01 4.174439999999999706e+00 1.614079999999999959e+00 4.935360000000000191e+00 2.580119999999999969e+00
-1.280000000000000027e-01 4.882839999999999847e+00 1.760040000000000049e+00 4.890920000000000378e+00 2.774960000000000093e+00
-1.239999999999999991e-01 5.770679999999999588e+00 1.932560000000000056e+00 4.838879999999999626e+00 3.051759999999999806e+00
-1.199999999999999956e-01 6.890839999999999854e+00 2.137760000000000105e+00 4.727680000000000327e+00 3.411560000000000148e+00
-1.160000000000000059e-01 8.306800000000000850e+00 2.383480000000000043e+00 4.507399999999999629e+00 3.841800000000000104e+00
-1.120000000000000023e-01 1.008403999999999989e+01 2.679879999999999818e+00 4.189919999999999867e+00 4.305959999999999788e+00
-1.079999999999999988e-01 1.226276000000000010e+01 3.040560000000000151e+00 3.840679999999999872e+00 4.747200000000000308e+00
-1.039999999999999952e-01 1.479355999999999938e+01 3.483400000000000052e+00 3.526759999999999895e+00 5.121920000000000250e+00
-1.000000000000000056e-01 1.743016000000000076e+01 4.032199999999999562e+00 3.286680000000000046e+00 5.436600000000000321e+00
-9.600000000000000200e-02 1.964011999999999958e+01 4.718200000000000394e+00 3.132960000000000189e+00 5.728880000000000194e+00
-9.199999999999999845e-02 2.072276000000000096e+01 5.582040000000000113e+00 3.065440000000000165e+00 6.001000000000000334e+00
-8.799999999999999489e-02 2.024424000000000134e+01 6.673639999999999795e+00 3.080880000000000063e+00 6.182760000000000034e+00
-8.400000000000000522e-02 1.841008000000000067e+01 8.048000000000000043e+00 3.177999999999999936e+00 6.177959999999999674e+00
-8.000000000000000167e-02 1.588055999999999912e+01 9.748839999999999506e+00 3.360040000000000138e+00 5.962040000000000006e+00
-7.599999999999999811e-02 1.328588000000000058e+01 1.176667999999999914e+01 3.635679999999999801e+00 5.618360000000000021e+00
-7.199999999999999456e-02 1.097860000000000014e+01 1.396011999999999986e+01 4.020039999999999836e+00 5.273159999999999847e+00
-6.800000000000000488e-02 9.069960000000000022e+00 1.596555999999999997e+01 4.535840000000000316e+00 5.022999999999999687e+00
-6.400000000000000133e-02 7.544400000000000439e+00 1.722119999999999962e+01 5.213519999999999932e+00 4.918479999999999741e+00
-5.999999999999999778e-02 6.341520000000000046e+00 1.725440000000000040e+01 6.089920000000000222e+00 4.981959999999999944e+00
-5.600000000000000117e-02 5.395480000000000054e+00 1.606203999999999965e+01 7.200479999999999769e+00 5.227000000000000313e+00
-5.199999999999999761e-02 4.649160000000000181e+00 1.411375999999999920e+01 8.557880000000000820e+00 5.669200000000000017e+00
-4.800000000000000100e-02 4.057120000000000282e+00 1.197320000000000029e+01 1.010632000000000019e+01 6.327880000000000393e+00
-4.399999999999999745e-02 3.584639999999999826e+00 1.000755999999999979e+01 1.165447999999999951e+01 7.216879999999999740e+00
-4.000000000000000083e-02 3.205519999999999925e+00 8.361240000000000450e+00 1.284492000000000012e+01 8.319679999999999964e+00
-3.599999999999999728e-02 2.900079999999999991e+00 7.045480000000000409e+00 1.328079999999999927e+01 9.542519999999999669e+00
-3.200000000000000067e-02 2.653560000000000141e+00 6.018040000000000056e+00 1.280847999999999942e+01 1.066619999999999990e+01
-2.800000000000000058e-02 2.454880000000000173e+00 5.224879999999999747e+00 1.165635999999999939e+01 1.137100000000000044e+01
-2.400000000000000050e-02 2.295640000000000125e+00 4.617399999999999949e+00 1.023827999999999960e+01 1.141287999999999947e+01
-2.000000000000000042e-02 2.169560000000000155e+00 4.156439999999999912e+00 8.886960000000000193e+00 1.082708000000000048e+01
-1.600000000000000033e-02 2.071919999999999984e+00 3.812559999999999949e+00 7.767559999999999576e+00 9.901400000000000645e+00
-1.200000000000000025e-02 1.999200000000000088e+00 3.564280000000000115e+00 6.924920000000000186e+00 8.957599999999999341e+00
-8.000000000000000167e-03 1.948919999999999986e+00 3.396560000000000024e+00 6.349000000000000199e+00 8.203879999999999839e+00
-4.000000000000000083e-03 1.919399999999999995e+00 3.299640000000000128e+00 6.015959999999999752e+00 7.732560000000000322e+00
0.000000000000000000e+00 1.909680000000000044e+00 3.267920000000000158e+00 5.906959999999999766e+00 7.572160000000000224e+00
4.000000000000000083e-03 1.919399999999999995e+00 3.299599999999999866e+00 6.015080000000000204e+00 7.727759999999999962e+00
8.000000000000000167e-03 1.948919999999999986e+00 3.396440000000000126e+00 6.347199999999999953e+00 8.194839999999999236e+00
1.200000000000000025e-02 1.999200000000000088e+00 3.564039999999999875e+00 6.922119999999999607e+00 8.946120000000000516e+00
1.600000000000000033e-02 2.071919999999999984e+00 3.812240000000000073e+00 7.763760000000000439e+00 9.891799999999999926e+00
2.000000000000000042e-02 2.169560000000000155e+00 4.156039999999999957e+00 8.882479999999999265e+00 1.082687999999999917e+01
2.400000000000000050e-02 2.295640000000000125e+00 4.616839999999999833e+00 1.023408000000000051e+01 1.143055999999999983e+01
2.800000000000000058e-02 2.454880000000000173e+00 5.224160000000000359e+00 1.165451999999999977e+01 1.140939999999999976e+01
3.200000000000000067e-02 2.653560000000000141e+00 6.017039999999999722e+00 1.281220000000000070e+01 1.071868000000000087e+01
3.599999999999999728e-02 2.900040000000000173e+00 7.044240000000000279e+00 1.329236000000000040e+01 9.597440000000000637e+00
4.000000000000000083e-02 3.205480000000000107e+00 8.359640000000000626e+00 1.286359999999999992e+01 8.367520000000000735e+00
4.399999999999999745e-02 3.584639999999999826e+00 1.000563999999999965e+01 1.167656000000000027e+01 7.253079999999999750e+00
4.800000000000000100e-02 4.057080000000000020e+00 1.197108000000000061e+01 1.012776000000000032e+01 6.351239999999999775e+00
5.199999999999999761e-02 4.649119999999999919e+00 1.411184000000000083e+01 8.576159999999999783e+00 5.679999999999999716e+00
5.600000000000000117e-02 5.395439999999999792e+00 1.606116000000000099e+01 7.214839999999999698e+00 5.225640000000000285e+00
5.999999999999999778e-02 6.341520000000000046e+00 1.725544000000000011e+01 6.100439999999999863e+00 4.968399999999999928e+00
6.400000000000000133e-02 7.544360000000000177e+00 1.722447999999999979e+01 5.220640000000000391e+00 4.891879999999999562e+00
6.800000000000000488e-02 9.069919999999999760e+00 1.597043999999999997e+01 4.540040000000000298e+00 4.981399999999999828e+00
7.199999999999999456e-02 1.097855999999999987e+01 1.396547999999999945e+01 4.021679999999999922e+00 5.213239999999999874e+00
7.599999999999999811e-02 1.328580000000000005e+01 1.177172000000000018e+01 3.634959999999999969e+00 5.535359999999999836e+00
8.000000000000000167e-02 1.588048000000000037e+01 9.753119999999999123e+00 3.357120000000000104e+00 5.850559999999999761e+00
8.400000000000000522e-02 1.841003999999999863e+01 8.051479999999999748e+00 3.172839999999999883e+00 6.034600000000000186e+00
8.799999999999999489e-02 2.024424000000000134e+01 6.676359999999999850e+00 3.073280000000000012e+00 6.009800000000000253e+00
9.199999999999999845e-02 2.072284000000000148e+01 5.584200000000000053e+00 3.055159999999999876e+00 5.809000000000000163e+00
9.600000000000000200e-02 1.964023999999999859e+01 4.719879999999999853e+00 3.119279999999999831e+00 5.539559999999999818e+00
1.000000000000000056e-01 1.743031999999999826e+01 4.033479999999999954e+00 3.268479999999999830e+00 5.287239999999999718e+00
1.039999999999999952e-01 1.479372000000000043e+01 3.484440000000000204e+00 3.501879999999999882e+00 5.061359999999999637e+00
1.079999999999999988e-01 1.226287999999999911e+01 3.041360000000000063e+00 3.805200000000000138e+00 4.809120000000000061e+00
1.120000000000000023e-01 1.008416000000000068e+01 2.680480000000000196e+00 4.137520000000000309e+00 4.478040000000000020e+00
1.160000000000000059e-01 8.306879999999999598e+00 2.383919999999999817e+00 4.430119999999999614e+00 4.072440000000000282e+00
1.199999999999999956e-01 6.890920000000000378e+00 2.138079999999999981e+00 4.619119999999999671e+00 3.647240000000000038e+00
1.239999999999999991e-01 5.770760000000000112e+00 1.932760000000000034e+00 4.698479999999999990e+00 3.260679999999999801e+00
1.280000000000000027e-01 4.882880000000000109e+00 1.760119999999999907e+00 4.727120000000000211e+00 2.946200000000000152e+00
1.320000000000000062e-01 4.174479999999999968e+00 1.614079999999999959e+00 4.770120000000000360e+00 2.714199999999999946e+00
1.360000000000000098e-01 3.604319999999999968e+00 1.490040000000000031e+00 4.835600000000000342e+00 2.563880000000000159e+00
1.400000000000000133e-01 3.140919999999999934e+00 1.384279999999999955e+00 4.857079999999999842e+00 2.491680000000000117e+00
1.439999999999999891e-01 2.760559999999999903e+00 1.294000000000000039e+00 4.735759999999999970e+00 2.495400000000000063e+00
1.479999999999999927e-01 2.445440000000000058e+00 1.216920000000000002e+00 4.423840000000000217e+00 2.574520000000000142e+00
1.519999999999999962e-01 2.181880000000000042e+00 1.151280000000000081e+00 3.968799999999999883e+00 2.727360000000000007e+00
1.559999999999999998e-01 1.959640000000000049e+00 1.095720000000000027e+00 3.467960000000000154e+00 2.943560000000000176e+00
1.600000000000000033e-01 1.770639999999999992e+00 1.049160000000000093e+00 3.000319999999999876e+00 3.191479999999999873e+00
1.640000000000000069e-01 1.608800000000000008e+00 1.010799999999999921e+00 2.603400000000000158e+00 3.406680000000000152e+00
1.680000000000000104e-01 1.469240000000000101e+00 9.800799999999999512e-01 2.284199999999999786e+00 3.503760000000000208e+00
1.719999999999999862e-01 1.348119999999999985e+00 9.566799999999999748e-01 2.035839999999999872e+00 3.426919999999999966e+00
1.759999999999999898e-01 1.242359999999999909e+00 9.404000000000000137e-01 1.847720000000000029e+00 3.196880000000000166e+00
1.799999999999999933e-01 1.149599999999999955e+00 9.314000000000000057e-01 1.710159999999999902e+00 2.892160000000000064e+00
1.839999999999999969e-01 1.067760000000000042e+00 9.299199999999999688e-01 1.615839999999999943e+00 2.591040000000000010e+00
1.880000000000000004e-01 9.952400000000000135e-01 9.365599999999999481e-01 1.560119999999999951e+00 2.339399999999999924e+00
1.920000000000000040e-01 9.307600000000000318e-01 9.522399999999999753e-01 1.540920000000000067e+00 2.153599999999999959e+00
1.960000000000000075e-01 8.731600000000000472e-01 9.782399999999999984e-01 1.558240000000000069e+00 2.033440000000000136e+00
2.000000000000000111e-01 8.215599999999999570e-01 1.016319999999999890e+00 1.613599999999999923e+00 1.971840000000000037e+00
2.039999999999999869e-01 7.751599999999999602e-01 1.068840000000000012e+00 1.708159999999999901e+00 1.959279999999999911e+00
2.079999999999999905e-01 7.333199999999999719e-01 1.138719999999999954e+00 1.839239999999999986e+00 1.985800000000000010e+00
2.119999999999999940e-01 6.955200000000000271e-01 1.229160000000000030e+00 1.993319999999999981e+00 2.037959999999999994e+00
2.159999999999999976e-01 6.612799999999999789e-01 1.342999999999999972e+00 2.139440000000000008e+00 2.092080000000000162e+00
2.200000000000000011e-01 6.302400000000000224e-01 1.480839999999999934e+00 2.232520000000000060e+00 2.114759999999999973e+00
2.240000000000000047e-01 6.019999999999999796e-01 1.638319999999999999e+00 2.238560000000000105e+00 2.080999999999999961e+00
2.280000000000000082e-01 5.762800000000000145e-01 1.805199999999999916e+00 2.163440000000000030e+00 1.995800000000000018e+00
2.320000000000000118e-01 5.528800000000000381e-01 1.971240000000000103e+00 2.049360000000000070e+00 1.889920000000000044e+00
2.359999999999999876e-01 5.315600000000000325e-01 2.138840000000000074e+00 1.943920000000000092e+00 1.795840000000000103e+00
2.399999999999999911e-01 5.120799999999999796e-01 2.329800000000000093e+00 1.878840000000000066e+00 1.731279999999999930e+00
2.439999999999999947e-01 4.943600000000000216e-01 2.576760000000000161e+00 1.869359999999999911e+00 1.698879999999999946e+00
2.479999999999999982e-01 4.782399999999999984e-01 2.910039999999999960e+00 1.919720000000000093e+00 1.693920000000000092e+00
2.520000000000000018e-01 4.635600000000000276e-01 3.348640000000000061e+00 2.025920000000000165e+00 1.714320000000000066e+00
2.560000000000000053e-01 4.502800000000000136e-01 3.888879999999999892e+00 2.172600000000000087e+00 1.765759999999999996e+00
2.600000000000000089e-01 4.382400000000000184e-01 4.483439999999999870e+00 2.329480000000000217e+00 1.857839999999999936e+00
2.640000000000000124e-01 4.274399999999999866e-01 5.017240000000000144e+00 2.455319999999999947e+00 1.995360000000000023e+00
2.680000000000000160e-01 4.177199999999999802e-01 5.321399999999999686e+00 2.513599999999999834e+00 2.169319999999999915e+00
2.720000000000000195e-01 4.091600000000000237e-01 5.264240000000000030e+00 2.484239999999999782e+00 2.350359999999999783e+00
2.760000000000000231e-01 4.016000000000000125e-01 4.858719999999999928e+00 2.366800000000000015e+00 2.492599999999999927e+00
2.800000000000000266e-01 3.950799999999999867e-01 4.249319999999999986e+00 2.183840000000000003e+00 2.558079999999999909e+00
2.839999999999999747e-01 3.895600000000000174e-01 3.597799999999999887e+00 1.975800000000000001e+00 2.544080000000000119e+00
2.879999999999999782e-01 3.850399999999999934e-01 3.004760000000000097e+00 1.781479999999999952e+00 2.475239999999999885e+00
2.919999999999999818e-01 3.815200000000000258e-01 2.507319999999999993e+00 1.622999999999999998e+00 2.370239999999999903e+00
2.959999999999999853e-01 3.790000000000000036e-01 2.106040000000000134e+00 1.506520000000000081e+00 2.230960000000000054e+00
2.999999999999999889e-01 3.775200000000000222e-01 1.787400000000000100e+00 1.428879999999999928e+00 2.061999999999999833e+00
3.039999999999999925e-01 3.771200000000000108e-01 1.535120000000000040e+00 1.385280000000000067e+00 1.884719999999999951e+00
3.079999999999999960e-01 3.778400000000000092e-01 1.334600000000000009e+00 1.374200000000000088e+00 1.726120000000000099e+00
3.119999999999999996e-01 3.797200000000000020e-01 1.174120000000000053e+00 1.397559999999999913e+00 1.603120000000000100e+00
3.160000000000000031e-01 3.829199999999999826e-01 1.044680000000000053e+00 1.457519999999999927e+00 1.517320000000000002e+00
3.200000000000000067e-01 3.875199999999999756e-01 9.393599999999999728e-01 1.551320000000000032e+00 1.456520000000000037e+00
3.240000000000000102e-01 3.936399999999999899e-01 8.530400000000000205e-01 1.665799999999999947e+00 1.400120000000000031e+00
3.280000000000000138e-01 4.014800000000000035e-01 7.818399999999999794e-01 1.774399999999999977e+00 1.329960000000000031e+00
3.320000000000000173e-01 4.112799999999999789e-01 7.227200000000000291e-01 1.844279999999999919e+00 1.242159999999999931e+00
3.360000000000000209e-01 4.233199999999999741e-01 6.734400000000000386e-01 1.855599999999999916e+00 1.147639999999999993e+00
3.400000000000000244e-01 4.379600000000000160e-01 6.320799999999999752e-01 1.812400000000000011e+00 1.060799999999999965e+00
3.439999999999999725e-01 4.556799999999999740e-01 5.971199999999999841e-01 1.730359999999999898e+00 9.912800000000000500e-01
3.479999999999999760e-01 4.769999999999999796e-01 5.675200000000000244e-01 1.623879999999999990e+00 9.428800000000000514e-01
3.519999999999999796e-01 5.027199999999999447e-01 5.425200000000000022e-01 1.508040000000000047e+00 9.162799999999999834e-01
3.559999999999999831e-01 5.337600000000000122e-01 5.217199999999999616e-01 1.401399999999999979e+00 9.111200000000000410e-01
3.599999999999999867e-01 5.713599999999999790e-01 5.047599999999999865e-01 1.320079999999999920e+00 9.270399999999999752e-01
3.639999999999999902e-01 6.169200000000000239e-01 4.913199999999999790e-01 1.272880000000000011e+00 9.634399999999999631e-01
3.679999999999999938e-01 6.720800000000000107e-01 4.811599999999999766e-01 1.260760000000000103e+00 1.018080000000000096e+00
3.719999999999999973e-01 7.381600000000000383e-01 4.742000000000000104e-01 1.276839999999999975e+00 1.085120000000000084e+00
3.760000000000000009e-01 8.155599999999999516e-01 4.702399999999999913e-01 1.305479999999999974e+00 1.154120000000000035e+00
3.800000000000000044e-01 9.020000000000000240e-01 4.692799999999999749e-01 1.323520000000000030e+00 1.214360000000000106e+00
3.840000000000000080e-01 9.918000000000000149e-01 4.714400000000000257e-01 1.310759999999999925e+00 1.264240000000000030e+00
3.880000000000000115e-01 1.077560000000000073e+00 4.768800000000000261e-01 1.264559999999999906e+00 1.315639999999999921e+00
3.920000000000000151e-01 1.156760000000000010e+00 4.858000000000000096e-01 1.201480000000000103e+00 1.387040000000000051e+00
3.960000000000000187e-01 1.236720000000000041e+00 4.986400000000000277e-01 1.143080000000000096e+00 1.493840000000000057e+00
4.000000000000000222e-01 1.331919999999999993e+00 5.159200000000000452e-01 1.104039999999999910e+00 1.642640000000000100e+00
4.040000000000000258e-01 1.457920000000000105e+00 5.382799999999999807e-01 1.088999999999999968e+00 1.826240000000000085e+00
4.079999999999999738e-01 1.628479999999999928e+00 5.666799999999999615e-01 1.094160000000000021e+00 2.017279999999999962e+00
4.119999999999999774e-01 1.857080000000000064e+00 6.023600000000000065e-01 1.109240000000000004e+00 2.167479999999999851e+00
4.159999999999999809e-01 2.158799999999999830e+00 6.467600000000000016e-01 1.122319999999999984e+00 2.228720000000000034e+00
4.199999999999999845e-01 2.550920000000000076e+00 7.017200000000000104e-01 1.128360000000000030e+00 2.189960000000000129e+00
4.239999999999999880e-01 3.050359999999999960e+00 7.693600000000000438e-01 1.134079999999999977e+00 2.088639999999999830e+00
4.279999999999999916e-01 3.664839999999999876e+00 8.517200000000000326e-01 1.153399999999999981e+00 1.979800000000000004e+00
4.319999999999999951e-01 4.372760000000000424e+00 9.506400000000000405e-01 1.199480000000000102e+00 1.901359999999999939e+00
4.359999999999999987e-01 5.091759999999999842e+00 1.067879999999999940e+00 1.281479999999999952e+00 1.861480000000000024e+00
4.400000000000000022e-01 5.659399999999999764e+00 1.207240000000000091e+00 1.403799999999999937e+00 1.840680000000000094e+00
4.440000000000000058e-01 5.881879999999999775e+00 1.376679999999999904e+00 1.563679999999999959e+00 1.802959999999999896e+00
4.480000000000000093e-01 5.664679999999999715e+00 1.588799999999999990e+00 1.745279999999999943e+00 1.718159999999999910e+00
4.520000000000000129e-01 5.095679999999999765e+00 1.857720000000000038e+00 1.913200000000000012e+00 1.585280000000000022e+00
4.560000000000000164e-01 4.367239999999999789e+00 2.194319999999999826e+00 2.019200000000000106e+00 1.429759999999999920e+00
4.600000000000000200e-01 3.644000000000000128e+00 2.598360000000000003e+00 2.030959999999999877e+00 1.280999999999999917e+00
4.640000000000000235e-01 3.010720000000000063e+00 3.045360000000000067e+00 1.960599999999999898e+00 1.157359999999999944e+00
4.680000000000000271e-01 2.490000000000000213e+00 3.472519999999999829e+00 1.855280000000000040e+00 1.065720000000000001e+00
4.719999999999999751e-01 2.073960000000000026e+00 3.780920000000000059e+00 1.762280000000000069e+00 1.006559999999999899e+00
4.759999999999999787e-01 1.744839999999999947e+00 3.878600000000000048e+00 1.706360000000000099e+00 9.784399999999999764e-01
4.799999999999999822e-01 1.484439999999999982e+00 3.747320000000000206e+00 1.686639999999999917e+00 9.794399999999999773e-01
4.839999999999999858e-01 1.277320000000000011e+00 3.455439999999999845e+00 1.680160000000000098e+00 1.007120000000000015e+00
4.879999999999999893e-01 1.111240000000000006e+00 3.093879999999999963e+00 1.652519999999999989e+00 1.056400000000000006e+00
4.919999999999999929e-01 9.769200000000000106e-01 2.718640000000000168e+00 1.579159999999999897e+00 1.116160000000000041e+00
4.959999999999999964e-01 8.673600000000000199e-01 2.352320000000000189e+00 1.463959999999999928e+00 1.168080000000000007e+00
5.000000000000000000e-01 7.772000000000000020e-01 2.009440000000000115e+00 1.333080000000000043e+00 1.193559999999999954e+00
5.040000000000000036e-01 7.025599999999999623e-01 1.704560000000000075e+00 1.213519999999999932e+00 1.187159999999999993e+00
5.080000000000000071e-01 6.403999999999999693e-01 1.446320000000000050e+00 1.121240000000000014e+00 1.162679999999999936e+00
5.120000000000000107e-01 5.884800000000000031e-01 1.234920000000000018e+00 1.061600000000000099e+00 1.142519999999999980e+00
5.160000000000000142e-01 5.450399999999999689e-01 1.064880000000000049e+00 1.033400000000000096e+00 1.144959999999999978e+00
5.200000000000000178e-01 5.088399999999999590e-01 9.289600000000000080e-01 1.030759999999999899e+00 1.179640000000000022e+00
5.240000000000000213e-01 4.789599999999999969e-01 8.202000000000000401e-01 1.042159999999999975e+00 1.247239999999999904e+00
5.280000000000000249e-01 4.547200000000000131e-01 7.326799999999999979e-01 1.051439999999999930e+00 1.338359999999999994e+00
5.320000000000000284e-01 4.356400000000000272e-01 6.617600000000000149e-01 1.044040000000000079e+00 1.429920000000000080e+00
5.360000000000000320e-01 4.212799999999999878e-01 6.038799999999999724e-01 1.017239999999999922e+00 1.488560000000000105e+00
5.400000000000000355e-01 4.109999999999999765e-01 5.564799999999999747e-01 9.821600000000000330e-01 1.487959999999999949e+00
5.440000000000000391e-01 4.034400000000000208e-01 5.178800000000000070e-01 9.546400000000000441e-01 1.430360000000000076e+00
5.480000000000000426e-01 3.963599999999999901e-01 4.866800000000000015e-01 9.470800000000000329e-01 1.344799999999999995e+00
5.520000000000000462e-01 3.871200000000000196e-01 4.618800000000000128e-01 9.668400000000000327e-01 1.265039999999999942e+00
5.560000000000000497e-01 3.740800000000000236e-01 4.427200000000000024e-01 1.017840000000000078e+00 1.213600000000000012e+00
5.600000000000000533e-01 3.579999999999999849e-01 4.285599999999999965e-01 1.101679999999999993e+00 1.200039999999999996e+00
5.639999999999999458e-01 3.410799999999999943e-01 4.186000000000000276e-01 1.215400000000000036e+00 1.224159999999999915e+00
5.679999999999999494e-01 3.253599999999999826e-01 4.118399999999999839e-01 1.346600000000000019e+00 1.276200000000000001e+00
5.719999999999999529e-01 3.119999999999999996e-01 4.071199999999999819e-01 1.467640000000000056e+00 1.334319999999999951e+00
5.759999999999999565e-01 3.012799999999999923e-01 4.034400000000000208e-01 1.539320000000000022e+00 1.366319999999999979e+00
5.799999999999999600e-01 2.930400000000000227e-01 4.007200000000000206e-01 1.532559999999999922e+00 1.344319999999999959e+00
5.839999999999999636e-01 2.870800000000000018e-01 3.999199999999999977e-01 1.452560000000000073e+00 1.265320000000000000e+00
5.879999999999999671e-01 2.832399999999999918e-01 4.022800000000000264e-01 1.334559999999999969e+00 1.152519999999999989e+00
5.919999999999999707e-01 2.812799999999999745e-01 4.089200000000000057e-01 1.217160000000000020e+00 1.035519999999999996e+00
5.959999999999999742e-01 2.811600000000000210e-01 4.206799999999999984e-01 1.124679999999999902e+00 9.344000000000000083e-01
5.999999999999999778e-01 2.828399999999999803e-01 4.384399999999999964e-01 1.066719999999999891e+00 8.576799999999999979e-01
6.039999999999999813e-01 2.863600000000000034e-01 4.632000000000000006e-01 1.043120000000000047e+00 8.072000000000000286e-01
6.079999999999999849e-01 2.918000000000000038e-01 4.964399999999999924e-01 1.046280000000000099e+00 7.822799999999999754e-01
6.119999999999999885e-01 2.993600000000000150e-01 5.400399999999999645e-01 1.060920000000000085e+00 7.822000000000000064e-01
6.159999999999999920e-01 3.092400000000000149e-01 5.964800000000000102e-01 1.065360000000000085e+00 8.065999999999999837e-01
6.199999999999999956e-01 3.217599999999999905e-01 6.684799999999999631e-01 1.040839999999999987e+00 8.551999999999999602e-01
6.239999999999999991e-01 3.373599999999999932e-01 7.586399999999999810e-01 9.848400000000000487e-01 9.256400000000000183e-01
6.280000000000000027e-01 3.566400000000000126e-01 8.675599999999999978e-01 9.114799999999999569e-01 1.010000000000000009e+00
6.320000000000000062e-01 3.803199999999999914e-01 9.906800000000000050e-01 8.394800000000000040e-01 1.090479999999999894e+00
6.360000000000000098e-01 4.093600000000000017e-01 1.114400000000000057e+00 7.817199999999999704e-01 1.141639999999999988e+00
6.400000000000000133e-01 4.450000000000000067e-01 1.216720000000000024e+00 7.441600000000000437e-01 1.143999999999999906e+00
6.440000000000000169e-01 4.889200000000000212e-01 1.279400000000000093e+00 7.288000000000000034e-01 1.100279999999999925e+00
6.480000000000000204e-01 5.433999999999999941e-01 1.304599999999999982e+00 7.363600000000000145e-01 1.033479999999999954e+00
6.520000000000000240e-01 6.112800000000000455e-01 1.316359999999999975e+00 7.676800000000000290e-01 9.698799999999999644e-01
6.560000000000000275e-01 6.965599999999999570e-01 1.344119999999999981e+00 8.237200000000000077e-01 9.270399999999999752e-01
6.600000000000000311e-01 8.042799999999999949e-01 1.408840000000000092e+00 9.041599999999999637e-01 9.133200000000000207e-01
6.640000000000000346e-01 9.409199999999999786e-01 1.518199999999999994e+00 1.004159999999999942e+00 9.317999999999999616e-01
6.680000000000000382e-01 1.114039999999999919e+00 1.664639999999999898e+00 1.109040000000000026e+00 9.818799999999999750e-01
6.720000000000000417e-01 1.330920000000000103e+00 1.821080000000000032e+00 1.191799999999999971e+00 1.058400000000000007e+00
6.760000000000000453e-01 1.594640000000000057e+00 1.942879999999999940e+00 1.221880000000000077e+00 1.147000000000000020e+00
6.800000000000000488e-01 1.895399999999999974e+00 1.988799999999999901e+00 1.186280000000000001e+00 1.221160000000000023e+00
6.840000000000000524e-01 2.197839999999999794e+00 1.951480000000000103e+00 1.101239999999999997e+00 1.248559999999999892e+00
6.879999999999999449e-01 2.435280000000000111e+00 1.860239999999999894e+00 9.982799999999999452e-01 1.211680000000000090e+00
6.919999999999999485e-01 2.532599999999999962e+00 1.749039999999999928e+00 9.037600000000000078e-01 1.122200000000000086e+00
6.959999999999999520e-01 2.458200000000000163e+00 1.630560000000000009e+00 8.316400000000000459e-01 1.010520000000000085e+00
6.999999999999999556e-01 2.248720000000000052e+00 1.501400000000000068e+00 7.867600000000000149e-01 9.040399999999999547e-01
7.039999999999999591e-01 1.973559999999999981e+00 1.362279999999999935e+00 7.696800000000000308e-01 8.179600000000000204e-01
7.079999999999999627e-01 1.689319999999999933e+00 1.225959999999999939e+00 7.793200000000000127e-01 7.576800000000000201e-01
7.119999999999999662e-01 1.428160000000000096e+00 1.108119999999999994e+00 8.129199999999999759e-01 7.235599999999999810e-01
7.159999999999999698e-01 1.204159999999999897e+00 1.016880000000000006e+00 8.638799999999999812e-01 7.144399999999999640e-01
7.199999999999999734e-01 1.020399999999999974e+00 9.500800000000000356e-01 9.183599999999999541e-01 7.280799999999999494e-01
7.239999999999999769e-01 8.736000000000000432e-01 8.968800000000000106e-01 9.553199999999999470e-01 7.600400000000000489e-01
7.279999999999999805e-01 7.580000000000000071e-01 8.427999999999999936e-01 9.555200000000000360e-01 8.008800000000000363e-01
7.319999999999999840e-01 6.676800000000000512e-01 7.779599999999999849e-01 9.161200000000000454e-01 8.344000000000000306e-01
7.359999999999999876e-01 5.974399999999999711e-01 7.033599999999999852e-01 8.529600000000000515e-01 8.420400000000000107e-01
7.399999999999999911e-01 5.432399999999999451e-01 6.274399999999999977e-01 7.876800000000000468e-01 8.147199999999999998e-01
7.439999999999999947e-01 5.019599999999999618e-01 5.582000000000000295e-01 7.359999999999999876e-01 7.603600000000000358e-01
7.479999999999999982e-01 4.714400000000000257e-01 4.998000000000000220e-01 7.056400000000000450e-01 6.965599999999999570e-01
