# omega DOS_nb8 DOS_nb18 DOS_nb28 DOS_nb38 DOS_nb48
-4.799999999999999822e-01 1.008133333333333242e-01 5.946666666666666767e-02 4.882000000000000228e-02 4.793333333333333474e-02 4.782000000000000139e-02
-4.759999999999999787e-01 9.179999999999999272e-02 6.314000000000000168e-02 5.054666666666666336e-02 4.933333333333333320e-02 4.911333333333333523e-02
-4.719999999999999751e-01 8.450666666666667437e-02 6.733333333333334225e-02 5.250666666666666677e-02 5.094666666666666788e-02 5.061999999999999833e-02
-4.680000000000000271e-01 7.857999999999999707e-02 7.216000000000000192e-02 5.471999999999999781e-02 5.278666666666666923e-02 5.235333333333333505e-02
-4.640000000000000235e-01 7.373333333333333128e-02 7.774000000000000354e-02 5.722666666666666874e-02 5.488000000000000517e-02 5.432666666666666894e-02
-4.600000000000000200e-01 6.977333333333333998e-02 8.424666666666667802e-02 6.007333333333333275e-02 5.725333333333332969e-02 5.657999999999999835e-02
-4.560000000000000164e-01 6.651999999999999580e-02 9.189333333333332687e-02 6.329333333333332645e-02 5.995333333333333070e-02 5.913333333333333636e-02
-4.520000000000000129e-01 6.386666666666666881e-02 1.009466666666666707e-01 6.696666666666666046e-02 6.301333333333333786e-02 6.204000000000000486e-02
-4.480000000000000093e-01 6.169999999999999790e-02 1.117800000000000044e-01 7.116666666666666974e-02 6.650666666666667226e-02 6.535333333333333272e-02
-4.440000000000000058e-01 5.995333333333333070e-02 1.248600000000000126e-01 7.599999999999999811e-02 7.049999999999999323e-02 6.913333333333333830e-02
-4.400000000000000022e-01 5.856666666666666271e-02 1.408266666666666833e-01 8.158666666666666845e-02 7.507999999999999396e-02 7.347333333333333494e-02
-4.359999999999999987e-01 5.749333333333333379e-02 1.605199999999999960e-01 8.808666666666666034e-02 8.037333333333333829e-02 7.847333333333332550e-02
-4.319999999999999951e-01 5.669333333333333863e-02 1.850199999999999900e-01 9.572666666666666824e-02 8.651999999999999968e-02 8.427333333333332510e-02
-4.279999999999999916e-01 5.613333333333333369e-02 2.157533333333333248e-01 1.047600000000000059e-01 9.372666666666666646e-02 9.105333333333333334e-02
-4.239999999999999880e-01 5.578666666666667190e-02 2.544066666666666698e-01 1.155533333333333412e-01 1.022199999999999914e-01 9.902666666666666562e-02
-4.199999999999999845e-01 5.564666666666667066e-02 3.027666666666666839e-01 1.285666666666666624e-01 1.123399999999999954e-01 1.084933333333333305e-01
-4.159999999999999809e-01 5.568666666666666210e-02 3.619933333333333336e-01 1.444333333333333302e-01 1.245133333333333231e-01 1.198466666666666708e-01
-4.119999999999999774e-01 5.589999999999999830e-02 4.309933333333333394e-01 1.639666666666666772e-01 1.392933333333333246e-01 1.335866666666666591e-01
-4.079999999999999738e-01 5.627999999999999670e-02 5.036066666666666469e-01 1.882466666666666733e-01 1.574399999999999966e-01 1.504000000000000059e-01
-4.040000000000000258e-01 5.681333333333333374e-02 5.661266666666666669e-01 2.186533333333333384e-01 1.799266666666666792e-01 1.711733333333333162e-01
-4.000000000000000222e-01 5.749999999999999556e-02 6.000800000000000578e-01 2.568333333333333024e-01 2.080199999999999827e-01 1.970666666666666400e-01
-3.960000000000000187e-01 5.834000000000000297e-02 5.934933333333333172e-01 3.044933333333333381e-01 2.432733333333333414e-01 2.295199999999999740e-01
-3.920000000000000151e-01 5.932666666666666644e-02 5.511933333333333129e-01 3.626666666666666927e-01 2.873533333333333495e-01 2.701733333333333209e-01
-3.880000000000000115e-01 6.046000000000000679e-02 4.905533333333333412e-01 4.300466666666666882e-01 3.414933333333333709e-01 3.204400000000000026e-01
-3.840000000000000080e-01 6.174666666666666498e-02 4.284600000000000075e-01 5.002333333333333076e-01 4.051333333333333453e-01 3.804733333333333856e-01
-3.800000000000000044e-01 6.319333333333333746e-02 3.741066666666666429e-01 5.595200000000000173e-01 4.734133333333332971e-01 4.470000000000000084e-01
-3.760000000000000009e-01 6.479999999999999649e-02 3.295000000000000151e-01 5.901199999999999779e-01 5.346866666666666434e-01 5.106133333333333635e-01
-3.719999999999999973e-01 6.657333333333333159e-02 2.927666666666666750e-01 5.814666666666666872e-01 5.719666666666666233e-01 5.555666666666666531e-01
-3.679999999999999938e-01 6.852666666666666628e-02 2.612800000000000122e-01 5.394066666666667009e-01 5.725133333333333185e-01 5.669600000000000195e-01
-3.639999999999999902e-01 7.066666666666666929e-02 2.336600000000000066e-01 4.811133333333333373e-01 5.384733333333333594e-01 5.422933333333334049e-01
-3.599999999999999867e-01 7.300666666666666416e-02 2.098333333333333162e-01 4.225933333333333208e-01 4.850933333333333208e-01 4.939199999999999702e-01
-3.559999999999999831e-01 7.555333333333333345e-02 1.900533333333333241e-01 3.724133333333333185e-01 4.289333333333333331e-01 4.388399999999999523e-01
-3.519999999999999796e-01 7.833333333333332427e-02 1.742266666666666686e-01 3.324733333333333429e-01 3.799866666666666948e-01 3.889599999999999724e-01
-3.479999999999999760e-01 8.136666666666667047e-02 1.619400000000000006e-01 3.008933333333333460e-01 3.413533333333333419e-01 3.490733333333333466e-01
-3.439999999999999725e-01 8.465999999999999914e-02 1.526533333333333353e-01 2.745533333333333159e-01 3.117400000000000171e-01 3.189200000000000368e-01
-3.400000000000000244e-01 8.825333333333333641e-02 1.458533333333333348e-01 2.511933333333333240e-01 2.878799999999999693e-01 2.955466666666666797e-01
-3.360000000000000209e-01 9.216666666666667451e-02 1.411066666666666580e-01 2.302533333333333376e-01 2.666133333333333133e-01 2.753666666666666485e-01
-3.320000000000000173e-01 9.644000000000001183e-02 1.380666666666666709e-01 2.122333333333333572e-01 2.465466666666666640e-01 2.560866666666666847e-01
-3.280000000000000138e-01 1.011000000000000093e-01 1.364933333333333276e-01 1.976400000000000101e-01 2.281199999999999894e-01 2.375533333333333108e-01
-3.240000000000000102e-01 1.061933333333333201e-01 1.361933333333333329e-01 1.865333333333333288e-01 2.123800000000000132e-01 2.209200000000000053e-01
-3.200000000000000067e-01 1.117733333333333356e-01 1.370333333333333403e-01 1.786133333333333184e-01 1.999599999999999989e-01 2.072533333333333172e-01
-3.160000000000000031e-01 1.178933333333333361e-01 1.389333333333333254e-01 1.734733333333333405e-01 1.909266666666666612e-01 1.969733333333333336e-01
-3.119999999999999996e-01 1.246200000000000085e-01 1.418466666666666487e-01 1.707333333333333203e-01 1.850000000000000255e-01 1.899733333333333274e-01
-3.079999999999999960e-01 1.320333333333333359e-01 1.457466666666666633e-01 1.700599999999999890e-01 1.818066666666666720e-01 1.859066666666666645e-01
-3.039999999999999925e-01 1.402199999999999835e-01 1.506466666666666787e-01 1.712399999999999756e-01 1.810000000000000220e-01 1.844200000000000006e-01
-2.999999999999999889e-01 1.492933333333333334e-01 1.565799999999999970e-01 1.741133333333333422e-01 1.823200000000000098e-01 1.852200000000000235e-01
-2.959999999999999853e-01 1.593666666666666842e-01 1.636066666666666503e-01 1.785933333333333539e-01 1.855799999999999950e-01 1.881000000000000172e-01
-2.919999999999999818e-01 1.706000000000000016e-01 1.718133333333333457e-01 1.846600000000000186e-01 1.906933333333333536e-01 1.929200000000000081e-01
-2.879999999999999782e-01 1.831599999999999895e-01 1.813200000000000089e-01 1.923533333333333484e-01 1.976266666666666449e-01 1.996533333333333493e-01
-2.839999999999999747e-01 1.972666666666666735e-01 1.922733333333333239e-01 2.017400000000000027e-01 2.064200000000000201e-01 2.083066666666666678e-01
-2.800000000000000266e-01 2.131666666666666432e-01 2.048533333333333317e-01 2.129666666666666652e-01 2.171800000000000119e-01 2.189866666666666628e-01
-2.760000000000000231e-01 2.311800000000000244e-01 2.193066666666666498e-01 2.262200000000000044e-01 2.300799999999999790e-01 2.318533333333333279e-01
-2.720000000000000195e-01 2.516800000000000148e-01 2.359133333333333360e-01 2.417533333333333478e-01 2.453533333333333399e-01 2.471333333333333160e-01
-2.680000000000000160e-01 2.751266666666666860e-01 2.550333333333333341e-01 2.598999999999999644e-01 2.633266666666666533e-01 2.651600000000000068e-01
-2.640000000000000124e-01 3.021066666666666900e-01 2.771133333333333226e-01 2.810799999999999965e-01 2.844066666666666410e-01 2.863333333333333286e-01
-2.600000000000000089e-01 3.333399999999999697e-01 3.027199999999999891e-01 3.058333333333333459e-01 3.091333333333333155e-01 3.112066666666666870e-01
-2.560000000000000053e-01 3.697333333333333028e-01 3.325466666666666571e-01 3.348400000000000265e-01 3.381933333333333458e-01 3.404666666666666952e-01
-2.520000000000000018e-01 4.124399999999999733e-01 3.674933333333332830e-01 3.689733333333333198e-01 3.724600000000000133e-01 3.750000000000000000e-01
-2.479999999999999982e-01 4.629466666666666730e-01 4.086799999999999877e-01 4.093399999999999817e-01 4.130533333333333279e-01 4.159333333333333216e-01
-2.439999999999999947e-01 5.231666666666666687e-01 4.575800000000000423e-01 4.573799999999999533e-01 4.614333333333333620e-01 4.647533333333333516e-01
-2.399999999999999911e-01 5.956133333333333280e-01 5.160799999999999832e-01 5.149533333333332630e-01 5.194866666666666521e-01 5.233666666666666467e-01
-2.359999999999999876e-01 6.835666666666666558e-01 5.866533333333333600e-01 5.845133333333333292e-01 5.896933333333332916e-01 5.942999999999999394e-01
-2.320000000000000118e-01 7.913866666666665717e-01 6.725666666666666460e-01 6.692666666666666764e-01 6.753266666666667417e-01 6.808533333333333104e-01
-2.280000000000000082e-01 9.248599999999999044e-01 7.781266666666666332e-01 7.734866666666667667e-01 7.807066666666666599e-01 7.874400000000000288e-01
-2.240000000000000047e-01 1.091626666666666745e+00 9.090799999999999992e-01 9.028399999999999759e-01 9.115999999999999659e-01 9.198933333333333406e-01
-2.200000000000000011e-01 1.301606666666666579e+00 1.072973333333333334e+00 1.064793333333333480e+00 1.075586666666666691e+00 1.085913333333333286e+00
-2.159999999999999976e-01 1.567213333333333347e+00 1.279619999999999980e+00 1.269033333333333458e+00 1.282499999999999973e+00 1.295453333333333346e+00
-2.119999999999999940e-01 1.902506666666666568e+00 1.541133333333333466e+00 1.527580000000000160e+00 1.544446666666666523e+00 1.560746666666666727e+00
-2.079999999999999905e-01 2.319806666666666572e+00 1.871019999999999905e+00 1.853793333333333182e+00 1.874799999999999800e+00 1.895153333333333245e+00
-2.039999999999999869e-01 2.820493333333333297e+00 2.280299999999999994e+00 2.258686666666666731e+00 2.284199999999999786e+00 2.308980000000000032e+00
-2.000000000000000111e-01 3.376553333333333295e+00 2.767799999999999816e+00 2.741286666666666871e+00 2.770466666666667077e+00 2.798966666666666825e+00
-1.960000000000000075e-01 3.906406666666666805e+00 3.301226666666666532e+00 3.270013333333333438e+00 3.299480000000000413e+00 3.328679999999999861e+00
-1.920000000000000040e-01 4.271813333333333240e+00 3.794680000000000053e+00 3.760326666666666373e+00 3.783220000000000027e+00 3.806986666666666519e+00
-1.880000000000000004e-01 4.338420000000000165e+00 4.111666666666667247e+00 4.077153333333333407e+00 4.085086666666666311e+00 4.096000000000000085e+00
-1.839999999999999969e-01 4.078173333333332984e+00 4.132033333333333225e+00 4.100646666666666995e+00 4.089453333333333163e+00 4.083886666666666443e+00
-1.799999999999999933e-01 3.594666666666666899e+00 3.847166666666666401e+00 3.820826666666666593e+00 3.794446666666666967e+00 3.775766666666666271e+00
-1.759999999999999898e-01 3.036006666666666742e+00 3.367820000000000036e+00 3.346666666666666234e+00 3.313646666666666629e+00 3.289039999999999964e+00
-1.719999999999999862e-01 2.508286666666666775e+00 2.833539999999999726e+00 2.816753333333333220e+00 2.784299999999999997e+00 2.759773333333333412e+00
-1.680000000000000104e-01 2.057846666666666824e+00 2.337746666666666417e+00 2.324346666666666561e+00 2.296079999999999899e+00 2.274640000000000217e+00
-1.640000000000000069e-01 1.692040000000000211e+00 1.918313333333333537e+00 1.907493333333333263e+00 1.884313333333333285e+00 1.866746666666666776e+00
-1.600000000000000033e-01 1.401299999999999990e+00 1.579093333333333460e+00 1.570253333333333279e+00 1.551746666666666608e+00 1.537773333333333214e+00
-1.559999999999999998e-01 1.171593333333333264e+00 1.309866666666666735e+00 1.302559999999999940e+00 1.287926666666666664e+00 1.276920000000000055e+00
-1.519999999999999962e-01 9.896800000000000042e-01 1.097159999999999913e+00 1.091059999999999919e+00 1.079473333333333285e+00 1.070806666666666684e+00
-1.479999999999999927e-01 8.446533333333333671e-01 9.285800000000000720e-01 9.234399999999999276e-01 9.142199999999999216e-01 9.073600000000000554e-01
-1.439999999999999891e-01 7.280266666666665998e-01 7.940333333333332577e-01 7.896600000000000286e-01 7.822599999999999554e-01 7.767866666666667363e-01
-1.400000000000000133e-01 6.333466666666666134e-01 6.857000000000000872e-01 6.819466666666667010e-01 6.759533333333332950e-01 6.715399999999999148e-01
-1.360000000000000098e-01 5.557466666666667221e-01 5.976266666666666394e-01 5.943933333333333291e-01 5.894866666666666033e-01 5.858999999999999764e-01
-1.320000000000000062e-01 4.915533333333333421e-01 5.253533333333333388e-01 5.225400000000000045e-01 5.184866666666666513e-01 5.155466666666667086e-01
-1.280000000000000027e-01 4.379866666666666908e-01 4.654933333333333145e-01 4.630333333333333523e-01 4.596533333333333027e-01 4.572200000000000153e-01
-1.239999999999999991e-01 3.929199999999999915e-01 4.154800000000000160e-01 4.133199999999999652e-01 4.104800000000000115e-01 4.084399999999999697e-01
-1.199999999999999956e-01 3.547133333333333804e-01 3.733599999999999697e-01 3.714466666666667027e-01 3.690400000000000347e-01 3.673266666666666347e-01
-1.160000000000000059e-01 3.220999999999999974e-01 3.376133333333333209e-01 3.359199999999999964e-01 3.338666666666667004e-01 3.324066666666666836e-01
-1.120000000000000023e-01 2.940733333333333532e-01 3.070733333333333648e-01 3.055666666666666531e-01 3.038000000000000145e-01 3.025533333333333408e-01
-1.079999999999999988e-01 2.698599999999999888e-01 2.808200000000000141e-01 2.794666666666666965e-01 2.779333333333333100e-01 2.768599999999999950e-01
-1.039999999999999952e-01 2.488133333333333308e-01 2.581133333333333613e-01 2.568933333333333624e-01 2.555600000000000094e-01 2.546333333333333226e-01
-1.000000000000000056e-01 2.304466666666666608e-01 2.383733333333333260e-01 2.372733333333333361e-01 2.361066666666666591e-01 2.352999999999999814e-01
-9.600000000000000200e-02 2.143400000000000027e-01 2.211400000000000032e-01 2.201400000000000023e-01 2.191133333333333544e-01 2.184000000000000108e-01
-9.199999999999999845e-02 2.001666666666666872e-01 2.060200000000000087e-01 2.051133333333333419e-01 2.042000000000000204e-01 2.035733333333333561e-01
-8.799999999999999489e-02 1.876400000000000012e-01 1.927133333333333198e-01 1.918800000000000228e-01 1.910733333333333173e-01 1.905199999999999949e-01
-8.400000000000000522e-02 1.765466666666666573e-01 1.809600000000000097e-01 1.801999999999999991e-01 1.794733333333333458e-01 1.789800000000000002e-01
-8.000000000000000167e-02 1.666933333333333322e-01 1.705466666666666520e-01 1.698466666666666736e-01 1.692000000000000171e-01 1.687533333333333385e-01
-7.599999999999999811e-02 1.579266666666666596e-01 1.613066666666666815e-01 1.606599999999999973e-01 1.600733333333333175e-01 1.596733333333333338e-01
-7.199999999999999456e-02 1.501066666666666660e-01 1.530866666666666764e-01 1.524866666666666593e-01 1.519533333333333291e-01 1.515999999999999848e-01
-6.800000000000000488e-02 1.431266666666666521e-01 1.457666666666666833e-01 1.452066666666666783e-01 1.447199999999999875e-01 1.444000000000000006e-01
-6.400000000000000133e-02 1.368933333333333391e-01 1.392400000000000027e-01 1.387199999999999822e-01 1.382733333333333314e-01 1.379799999999999915e-01
-5.999999999999999778e-02 1.313199999999999923e-01 1.334200000000000108e-01 1.329333333333333200e-01 1.325199999999999989e-01 1.322533333333333339e-01
-5.600000000000000117e-02 1.263466666666666627e-01 1.282266666666666832e-01 1.277733333333333221e-01 1.273933333333333306e-01 1.271466666666666578e-01
-5.199999999999999761e-02 1.219066666666666632e-01 1.236066666666666564e-01 1.231733333333333430e-01 1.228266666666666534e-01 1.225933333333333319e-01
-4.800000000000000100e-02 1.179599999999999954e-01 1.194999999999999951e-01 1.190933333333333288e-01 1.187666666666666732e-01 1.185533333333333300e-01
-4.399999999999999745e-02 1.144533333333333375e-01 1.158533333333333221e-01 1.154733333333333306e-01 1.151666666666666533e-01 1.149666666666666615e-01
-4.000000000000000083e-02 1.113533333333333458e-01 1.126400000000000040e-01 1.122733333333333361e-01 1.119866666666666649e-01 1.117999999999999966e-01
-3.599999999999999728e-02 1.086333333333333456e-01 1.098199999999999871e-01 1.094733333333333253e-01 1.092000000000000054e-01 1.090266666666666606e-01
-3.200000000000000067e-02 1.062666666666666621e-01 1.073666666666666658e-01 1.070333333333333276e-01 1.067733333333333312e-01 1.066066666666666690e-01
-2.800000000000000058e-02 1.042199999999999932e-01 1.052533333333333238e-01 1.049266666666666681e-01 1.046799999999999953e-01 1.045200000000000018e-01
-2.400000000000000050e-02 1.024866666666666704e-01 1.034599999999999964e-01 1.031466666666666643e-01 1.029066666666666602e-01 1.027533333333333215e-01
-2.000000000000000042e-02 1.010400000000000048e-01 1.019666666666666638e-01 1.016666666666666691e-01 1.014333333333333337e-01 1.012866666666666776e-01
-1.600000000000000033e-02 9.988000000000001044e-02 1.007666666666666710e-01 1.004666666666666625e-01 1.002466666666666645e-01 1.001066666666666632e-01
-1.200000000000000025e-02 9.897999999999999854e-02 9.984666666666665302e-02 9.955333333333332702e-02 9.933333333333332904e-02 9.919333333333334168e-02
-8.000000000000000167e-03 9.834666666666667945e-02 9.919333333333334168e-02 9.890666666666665663e-02 9.868666666666665865e-02 9.855333333333332613e-02
-4.000000000000000083e-03 9.796666666666666023e-02 9.879999999999999893e-02 9.851999999999999647e-02 9.830666666666666720e-02 9.817333333333333467e-02
0.000000000000000000e+00 9.783999999999999642e-02 9.867333333333333512e-02 9.839333333333333265e-02 9.818000000000000338e-02 9.804666666666667085e-02
4.000000000000000083e-03 9.796666666666666023e-02 9.880666666666666764e-02 9.851999999999999647e-02 9.831333333333332203e-02 9.818000000000000338e-02
8.000000000000000167e-03 9.834666666666667945e-02 9.919333333333334168e-02 9.891333333333333921e-02 9.869999999999999607e-02 9.856666666666667742e-02
1.200000000000000025e-02 9.897999999999999854e-02 9.985333333333333561e-02 9.956666666666667831e-02 9.935333333333333516e-02 9.921333333333333393e-02
1.600000000000000033e-02 9.987333333333332785e-02 1.007799999999999946e-01 1.004933333333333373e-01 1.002733333333333254e-01 1.001333333333333381e-01
2.000000000000000042e-02 1.010333333333333222e-01 1.019800000000000012e-01 1.016933333333333439e-01 1.014666666666666633e-01 1.013200000000000073e-01
2.400000000000000050e-02 1.024733333333333468e-01 1.034733333333333199e-01 1.031799999999999939e-01 1.029533333333333411e-01 1.028000000000000025e-01
2.800000000000000058e-02 1.042066666666666697e-01 1.052733333333333299e-01 1.049733333333333213e-01 1.047333333333333311e-01 1.045733333333333376e-01
3.200000000000000067e-02 1.062533333333333246e-01 1.073933333333333406e-01 1.070800000000000085e-01 1.068333333333333357e-01 1.066666666666666735e-01
3.599999999999999728e-02 1.086199999999999943e-01 1.098533333333333445e-01 1.095266666666666611e-01 1.092733333333333334e-01 1.090999999999999887e-01
4.000000000000000083e-02 1.113399999999999945e-01 1.126733333333333337e-01 1.123399999999999954e-01 1.120666666666666617e-01 1.118866666666666759e-01
4.399999999999999745e-02 1.144333333333333313e-01 1.158933333333333343e-01 1.155466666666666725e-01 1.152599999999999875e-01 1.150666666666666643e-01
4.800000000000000100e-02 1.179333333333333345e-01 1.195399999999999935e-01 1.191800000000000082e-01 1.188733333333333309e-01 1.186666666666666564e-01
5.199999999999999761e-02 1.218800000000000022e-01 1.236533333333333373e-01 1.232800000000000007e-01 1.229533333333333450e-01 1.227333333333333470e-01
5.600000000000000117e-02 1.263133333333333330e-01 1.282866666666666600e-01 1.278866666666666763e-01 1.275400000000000145e-01 1.272999999999999965e-01
5.999999999999999778e-02 1.312866666666666626e-01 1.334800000000000153e-01 1.330666666666666664e-01 1.326933333333333298e-01 1.324333333333333196e-01
6.400000000000000133e-02 1.368533333333333268e-01 1.393133333333333168e-01 1.388733333333333209e-01 1.384666666666666546e-01 1.381866666666666521e-01
6.800000000000000488e-02 1.430800000000000127e-01 1.458533333333333348e-01 1.453866666666666640e-01 1.449466666666666681e-01 1.446399999999999908e-01
7.199999999999999456e-02 1.500599999999999989e-01 1.531866666666666654e-01 1.527000000000000024e-01 1.522133333333333394e-01 1.518799999999999872e-01
7.599999999999999811e-02 1.578666666666666829e-01 1.614200000000000079e-01 1.609066666666666701e-01 1.603733333333333400e-01 1.600066666666666582e-01
8.000000000000000167e-02 1.666333333333333278e-01 1.706800000000000261e-01 1.701333333333333309e-01 1.695533333333333337e-01 1.691399999999999848e-01
8.400000000000000522e-02 1.764733333333333432e-01 1.811133333333333484e-01 1.805266666666666409e-01 1.798866666666666669e-01 1.794266666666666510e-01
8.799999999999999489e-02 1.875599999999999767e-01 1.928933333333333333e-01 1.922666666666666690e-01 1.915533333333333255e-01 1.910399999999999876e-01
9.199999999999999845e-02 2.000666666666666427e-01 2.062333333333333518e-01 2.055666666666666753e-01 2.047733333333333350e-01 2.041933333333333378e-01
9.600000000000000200e-02 2.142266666666666763e-01 2.213866666666666483e-01 2.206733333333333602e-01 2.197866666666666580e-01 2.191333333333333189e-01
1.000000000000000056e-01 2.303199999999999970e-01 2.386666666666666659e-01 2.379066666666666829e-01 2.369066666666666821e-01 2.361733333333333462e-01
1.039999999999999952e-01 2.486666666666666747e-01 2.584599999999999675e-01 2.576533333333333453e-01 2.565200000000000258e-01 2.556800000000000184e-01
1.079999999999999988e-01 2.696799999999999753e-01 2.812333333333333352e-01 2.803733333333333078e-01 2.790866666666666496e-01 2.781199999999999783e-01
1.120000000000000023e-01 2.938666666666666649e-01 3.075666666666666549e-01 3.066599999999999882e-01 3.051933333333333165e-01 3.040733333333333621e-01
1.160000000000000059e-01 3.218533333333333246e-01 3.382066666666667110e-01 3.372466666666666946e-01 3.355600000000000249e-01 3.342600000000000016e-01
1.199999999999999956e-01 3.544266666666666676e-01 3.740799999999999681e-01 3.730733333333333679e-01 3.711199999999999499e-01 3.695933333333333848e-01
1.239999999999999991e-01 3.925799999999999845e-01 4.163600000000000079e-01 4.153199999999999670e-01 4.130400000000000182e-01 4.112399999999999944e-01
1.280000000000000027e-01 4.375733333333333697e-01 4.665799999999999947e-01 4.655133333333332790e-01 4.628399999999999737e-01 4.607000000000000539e-01
1.320000000000000062e-01 4.910533333333333417e-01 5.267000000000000570e-01 5.256466666666667065e-01 5.224799999999999445e-01 5.199133333333333384e-01
1.360000000000000098e-01 5.551333333333333675e-01 5.993199999999999639e-01 5.983066666666666533e-01 5.945333333333333581e-01 5.914266666666666561e-01
1.400000000000000133e-01 6.325933333333333408e-01 6.878333333333332966e-01 6.869266666666665744e-01 6.823800000000000976e-01 6.785866666666665603e-01
1.439999999999999891e-01 7.270866666666666589e-01 7.967600000000000238e-01 7.960466666666666802e-01 7.905133333333332901e-01 7.858399999999999830e-01
1.479999999999999927e-01 8.434733333333332972e-01 9.320733333333333093e-01 9.316800000000000637e-01 9.249000000000000554e-01 9.190733333333332977e-01
1.519999999999999962e-01 9.881866666666666577e-01 1.101666666666666794e+00 1.101753333333333362e+00 1.093359999999999888e+00 1.086053333333333315e+00
1.559999999999999998e-01 1.169686666666666541e+00 1.315699999999999870e+00 1.316453333333333253e+00 1.305993333333333339e+00 1.296773333333333333e+00
1.600000000000000033e-01 1.398859999999999992e+00 1.586600000000000010e+00 1.588180000000000147e+00 1.575093333333333234e+00 1.563446666666666651e+00
1.640000000000000069e-01 1.688933333333333175e+00 1.927793333333333470e+00 1.930126666666666546e+00 1.913820000000000077e+00 1.899253333333333238e+00
1.680000000000000104e-01 2.053946666666666587e+00 2.349200000000000177e+00 2.351520000000000277e+00 2.331566666666666787e+00 2.313813333333333500e+00
1.719999999999999862e-01 2.503579999999999917e+00 2.846126666666666694e+00 2.846080000000000165e+00 2.822633333333333550e+00 2.802259999999999973e+00
1.759999999999999898e-01 3.030780000000000030e+00 3.379080000000000084e+00 3.371526666666666561e+00 3.346080000000000165e+00 3.325273333333333525e+00
1.799999999999999933e-01 3.589786666666666903e+00 3.852653333333333041e+00 3.829679999999999751e+00 3.805520000000000014e+00 3.788566666666666638e+00
1.839999999999999969e-01 4.075173333333332870e+00 4.126986666666666359e+00 4.081626666666666736e+00 4.062926666666666797e+00 4.054753333333333210e+00
1.880000000000000004e-01 4.338893333333333047e+00 4.094706666666666273e+00 4.027619999999999756e+00 4.016826666666666767e+00 4.019540000000000113e+00
1.920000000000000040e-01 4.276159999999999961e+00 3.769479999999999720e+00 3.690560000000000063e+00 3.686853333333333538e+00 3.697979999999999823e+00
1.960000000000000075e-01 3.913399999999999768e+00 3.273606666666666332e+00 3.195279999999999898e+00 3.195926666666666804e+00 3.210813333333333741e+00
2.000000000000000111e-01 3.384359999999999591e+00 2.742113333333333625e+00 2.672626666666666484e+00 2.675173333333333403e+00 2.690120000000000289e+00
2.039999999999999869e-01 2.827793333333333603e+00 2.258466666666666622e+00 2.200773333333333248e+00 2.203826666666666600e+00 2.217053333333333320e+00
2.079999999999999905e-01 2.326026666666666909e+00 1.853286666666666527e+00 1.807086666666666730e+00 1.810093333333333332e+00 1.821159999999999890e+00
2.119999999999999940e-01 1.907566666666666633e+00 1.527040000000000175e+00 1.490719999999999823e+00 1.493573333333333197e+00 1.502673333333333305e+00
2.159999999999999976e-01 1.571253333333333169e+00 1.268493333333333473e+00 1.240240000000000009e+00 1.242993333333333394e+00 1.250506666666666655e+00
2.200000000000000011e-01 1.304826666666666801e+00 1.064200000000000035e+00 1.042413333333333414e+00 1.045179999999999998e+00 1.051506666666666812e+00
2.240000000000000047e-01 1.094186666666666641e+00 9.021466666666667633e-01 8.855400000000001048e-01 8.884400000000000075e-01 8.939133333333333375e-01
2.280000000000000082e-01 9.269199999999999662e-01 7.726399999999999935e-01 7.602466666666667372e-01 7.633866666666667689e-01 7.682733333333332526e-01
2.320000000000000118e-01 7.930533333333333879e-01 6.682199999999999251e-01 6.592999999999999972e-01 6.627800000000000358e-01 6.673200000000000243e-01
2.359999999999999876e-01 6.849266666666666836e-01 5.832333333333333814e-01 5.772533333333332850e-01 5.811733333333333196e-01 5.855400000000000604e-01
2.399999999999999911e-01 5.967333333333333378e-01 5.134066666666666778e-01 5.099933333333332985e-01 5.144533333333333180e-01 5.188133333333333486e-01
2.439999999999999947e-01 5.241066666666666096e-01 4.555333333333333456e-01 4.544199999999999906e-01 4.595333333333333492e-01 4.640333333333332977e-01
2.479999999999999982e-01 4.637333333333333307e-01 4.071599999999999664e-01 4.081866666666666976e-01 4.140866666666666585e-01 4.188733333333333753e-01
2.520000000000000018e-01 4.131066666666666776e-01 3.664333333333333331e-01 3.695066666666666499e-01 3.763333333333333530e-01 3.815733333333333199e-01
2.560000000000000053e-01 3.703000000000000180e-01 3.319000000000000283e-01 3.370066666666666766e-01 3.449533333333332785e-01 3.508066666666666555e-01
2.600000000000000089e-01 3.338266666666666604e-01 3.024466666666666970e-01 3.096333333333333160e-01 3.189200000000000368e-01 3.256133333333333657e-01
2.640000000000000124e-01 3.025266666666666660e-01 2.771933333333333471e-01 2.865733333333333466e-01 2.974866666666666770e-01 3.052666666666666306e-01
2.680000000000000160e-01 2.754866666666666575e-01 2.554466666666666552e-01 2.672066666666666479e-01 2.801000000000000156e-01 2.892933333333333468e-01
2.720000000000000195e-01 2.519866666666666366e-01 2.366600000000000092e-01 2.510533333333333506e-01 2.663933333333333153e-01 2.774133333333333451e-01
2.760000000000000231e-01 2.314533333333333165e-01 2.203933333333333300e-01 2.377666666666666817e-01 2.561466666666666891e-01 2.695266666666666366e-01
2.800000000000000266e-01 2.134066666666666612e-01 2.063000000000000111e-01 2.271066666666666789e-01 2.492999999999999938e-01 2.657066666666667021e-01
2.839999999999999747e-01 1.974666666666666792e-01 1.940933333333333399e-01 2.189266666666666861e-01 2.459266666666666545e-01 2.661733333333333174e-01
